season,week,n_active,actual_elim_count,predicted_elim_count,actual_elims,predicted_elims,exact_match,jaccard,missing_vote_estimates
14,1,12,12,12,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,1,1.0,12
14,2,12,12,12,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,1,1.0,12
14,3,12,12,12,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,1,1.0,12
14,4,12,12,12,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,1,1.0,12
14,5,12,12,12,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,1,1.0,12
14,6,12,12,12,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,1,1.0,12
14,7,12,12,12,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,1,1.0,12
14,8,12,12,12,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,1,1.0,12
14,9,12,12,12,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,1,1.0,12
14,10,12,12,12,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,Donald Driver              ;Gavin DeGraw               ;Gladys Knight              ;Jack Wagner                ;Jaleel White               ;Katherine Jenkins          ;Maria Menounos             ;Martina Navratilova        ;Melissa Gilbert            ;Roshon Fegan               ;Sherri Sheperd             ;William Levy               ,1,1.0,12
15,1,13,13,13,Apolo Anton Ohno           ;Bristol Palin              ;Drew Lachey                ;Emmitt Smith               ;Gilles Marini              ;Helio Castroneves          ;Joey Fatone                ;Kelly Monaco               ;Kirstie Alley              ;Melissa Rycroft            ;Pamela Anderson            ;Sabrina Bryan              ;Shawn Johnson              ,Apolo Anton Ohno           ;Bristol Palin              ;Drew Lachey                ;Emmitt Smith               ;Gilles Marini              ;Helio Castroneves          ;Joey Fatone                ;Kelly Monaco               ;Kirstie Alley              ;Melissa Rycroft            ;Pamela Anderson            ;Sabrina Bryan              ;Shawn Johnson              ,1,1.0,13
15,2,13,13,13,Apolo Anton Ohno           ;Bristol Palin              ;Drew Lachey                ;Emmitt Smith               ;Gilles Marini              ;Helio Castroneves          ;Joey Fatone                ;Kelly Monaco               ;Kirstie Alley              ;Melissa Rycroft            ;Pamela Anderson            ;Sabrina Bryan              ;Shawn Johnson              ,Apolo Anton Ohno           ;Bristol Palin              ;Drew Lachey                ;Emmitt Smith               ;Gilles Marini              ;Helio Castroneves          ;Joey Fatone                ;Kelly Monaco               ;Kirstie Alley              ;Melissa Rycroft            ;Pamela Anderson            ;Sabrina Bryan              ;Shawn Johnson              ,1,1.0,13
15,3,13,13,13,Apolo Anton Ohno           ;Bristol Palin              ;Drew Lachey                ;Emmitt Smith               ;Gilles Marini              ;Helio Castroneves          ;Joey Fatone                ;Kelly Monaco               ;Kirstie Alley              ;Melissa Rycroft            ;Pamela Anderson            ;Sabrina Bryan              ;Shawn Johnson              ,Apolo Anton Ohno           ;Bristol Palin              ;Drew Lachey                ;Emmitt Smith               ;Gilles Marini              ;Helio Castroneves          ;Joey Fatone                ;Kelly Monaco               ;Kirstie Alley              ;Melissa Rycroft            ;Pamela Anderson            ;Sabrina Bryan              ;Shawn Johnson              ,1,1.0,13
15,4,13,13,13,Apolo Anton Ohno           ;Bristol Palin              ;Drew Lachey                ;Emmitt Smith               ;Gilles Marini              ;Helio Castroneves          ;Joey Fatone                ;Kelly Monaco               ;Kirstie Alley              ;Melissa Rycroft            ;Pamela Anderson            ;Sabrina Bryan              ;Shawn Johnson              ,Apolo Anton Ohno           ;Bristol Palin              ;Drew Lachey                ;Emmitt Smith               ;Gilles Marini              ;Helio Castroneves          ;Joey Fatone                ;Kelly Monaco               ;Kirstie Alley              ;Melissa Rycroft            ;Pamela Anderson            ;Sabrina Bryan              ;Shawn Johnson              ,1,1.0,13
15,5,13,13,13,Apolo Anton Ohno           ;Bristol Palin              ;Drew Lachey                ;Emmitt Smith               ;Gilles Marini              ;Helio Castroneves          ;Joey Fatone                ;Kelly Monaco               ;Kirstie Alley              ;Melissa Rycroft            ;Pamela Anderson            ;Sabrina Bryan              ;Shawn Johnson              ,Apolo Anton Ohno           ;Bristol Palin              ;Drew Lachey                ;Emmitt Smith               ;Gilles Marini              ;Helio Castroneves          ;Joey Fatone                ;Kelly Monaco               ;Kirstie Alley              ;Melissa Rycroft            ;Pamela Anderson            ;Sabrina Bryan              ;Shawn Johnson              ,1,1.0,13
