season,era_label,week,celebrity_name,industry_cluster,celebrity_age_during_season,judge_score_raw,judge_share,judge_rank,is_elimination_week,is_finalist
13,Percentage Era (S3-S27),2,Carson Kressley            ,Reality Star,41,18.0,0.08071748878923767,9.0,False,False
13,Percentage Era (S3-S27),2,Chaz Bono                  ,Reality Star,42,17.0,0.07623318385650224,11.0,False,False
13,Percentage Era (S3-S27),3,Ricki Lake                 ,Actor/Actress,42,27.0,0.11392405063291139,1.0,False,True
13,Percentage Era (S3-S27),3,J.R. Martinez              ,Actor/Actress,28,26.0,0.10970464135021098,2.0,False,False
13,Percentage Era (S3-S27),3,Chynna Phillips            ,Musician,43,26.0,0.10970464135021098,2.0,False,False
13,Percentage Era (S3-S27),3,David Arquette             ,Actor/Actress,40,24.0,0.10126582278481013,4.0,False,False
13,Percentage Era (S3-S27),3,Hope Solo                  ,Athlete,30,24.0,0.10126582278481013,4.0,False,False
13,Percentage Era (S3-S27),3,Kristin Cavallari          ,Reality Star,24,24.0,0.10126582278481013,4.0,True,False
13,Percentage Era (S3-S27),3,Rob Kardashian             ,Reality Star,24,24.0,0.10126582278481013,4.0,False,False
13,Percentage Era (S3-S27),3,Carson Kressley            ,Reality Star,41,23.0,0.0970464135021097,8.0,False,False
13,Percentage Era (S3-S27),3,Nancy Grace                ,Reality Star,51,21.0,0.08860759493670886,9.0,False,False
13,Percentage Era (S3-S27),3,Chaz Bono                  ,Reality Star,42,18.0,0.0759493670886076,10.0,False,False
13,Percentage Era (S3-S27),4,Ricki Lake                 ,Actor/Actress,42,29.0,0.13875598086124402,1.0,False,True
13,Percentage Era (S3-S27),4,J.R. Martinez              ,Actor/Actress,28,26.0,0.12440191387559808,2.0,False,False
13,Percentage Era (S3-S27),4,Hope Solo                  ,Athlete,30,24.0,0.11483253588516747,3.0,False,False
13,Percentage Era (S3-S27),4,Rob Kardashian             ,Reality Star,24,24.0,0.11483253588516747,3.0,False,False
13,Percentage Era (S3-S27),4,David Arquette             ,Actor/Actress,40,23.0,0.11004784688995216,5.0,False,False
13,Percentage Era (S3-S27),4,Chynna Phillips            ,Musician,43,21.0,0.10047846889952153,6.0,True,False
13,Percentage Era (S3-S27),4,Chaz Bono                  ,Reality Star,42,21.0,0.10047846889952153,6.0,False,False
13,Percentage Era (S3-S27),4,Nancy Grace                ,Reality Star,51,21.0,0.10047846889952153,6.0,False,False
13,Percentage Era (S3-S27),4,Carson Kressley            ,Reality Star,41,20.0,0.09569377990430622,9.0,False,False
13,Percentage Era (S3-S27),5,J.R. Martinez              ,Actor/Actress,28,28.0,0.14893617021276595,1.0,False,False
13,Percentage Era (S3-S27),5,David Arquette             ,Actor/Actress,40,25.0,0.13297872340425532,2.0,False,False
13,Percentage Era (S3-S27),5,Rob Kardashian             ,Reality Star,24,25.0,0.13297872340425532,2.0,False,False
13,Percentage Era (S3-S27),5,Ricki Lake                 ,Actor/Actress,42,24.0,0.1276595744680851,4.0,False,True
13,Percentage Era (S3-S27),5,Hope Solo                  ,Athlete,30,24.0,0.1276595744680851,4.0,False,False
13,Percentage Era (S3-S27),5,Nancy Grace                ,Reality Star,51,22.0,0.11702127659574468,6.0,False,False
13,Percentage Era (S3-S27),5,Chaz Bono                  ,Reality Star,42,21.0,0.11170212765957446,7.0,False,False
13,Percentage Era (S3-S27),5,Carson Kressley            ,Reality Star,41,19.0,0.10106382978723404,8.0,True,False
13,Percentage Era (S3-S27),6,Ricki Lake                 ,Actor/Actress,42,29.0,0.1746987951807229,1.0,False,True
13,Percentage Era (S3-S27),6,J.R. Martinez              ,Actor/Actress,28,29.0,0.1746987951807229,1.0,False,False
13,Percentage Era (S3-S27),6,Nancy Grace                ,Reality Star,51,24.0,0.14457831325301204,3.0,False,False
13,Percentage Era (S3-S27),6,David Arquette             ,Actor/Actress,40,23.0,0.13855421686746988,4.0,False,False
13,Percentage Era (S3-S27),6,Rob Kardashian             ,Reality Star,24,22.0,0.13253012048192772,5.0,False,False
13,Percentage Era (S3-S27),6,Hope Solo                  ,Athlete,30,20.0,0.12048192771084337,6.0,False,False
13,Percentage Era (S3-S27),6,Chaz Bono                  ,Reality Star,42,19.0,0.1144578313253012,7.0,True,False
13,Percentage Era (S3-S27),7,Ricki Lake                 ,Actor/Actress,42,26.5,0.18088737201365188,1.0,False,True
13,Percentage Era (S3-S27),7,Rob Kardashian             ,Reality Star,24,25.5,0.17406143344709898,2.0,False,False
13,Percentage Era (S3-S27),7,Hope Solo                  ,Athlete,30,25.0,0.17064846416382254,3.0,False,False
13,Percentage Era (S3-S27),7,J.R. Martinez              ,Actor/Actress,28,24.0,0.16382252559726962,4.0,False,False
13,Percentage Era (S3-S27),7,David Arquette             ,Actor/Actress,40,23.5,0.16040955631399317,5.0,True,False
13,Percentage Era (S3-S27),7,Nancy Grace                ,Reality Star,51,22.0,0.15017064846416384,6.0,False,False
13,Percentage Era (S3-S27),8,J.R. Martinez              ,Actor/Actress,28,30.0,0.23166023166023167,1.0,False,False
13,Percentage Era (S3-S27),8,Ricki Lake                 ,Actor/Actress,42,26.0,0.20077220077220076,2.0,False,True
13,Percentage Era (S3-S27),8,Hope Solo                  ,Athlete,30,26.0,0.20077220077220076,2.0,False,False
13,Percentage Era (S3-S27),8,Rob Kardashian             ,Reality Star,24,25.5,0.1969111969111969,4.0,False,False
13,Percentage Era (S3-S27),8,Nancy Grace                ,Reality Star,51,22.0,0.16988416988416988,5.0,True,False
13,Percentage Era (S3-S27),9,Ricki Lake                 ,Actor/Actress,42,33.4999,0.2827007708893286,1.0,False,True
13,Percentage Era (S3-S27),9,Rob Kardashian             ,Reality Star,24,32.4998,0.27426107283153095,2.0,False,False
13,Percentage Era (S3-S27),9,J.R. Martinez              ,Actor/Actress,28,28.0,0.2362879168266533,3.0,False,False
13,Percentage Era (S3-S27),9,Hope Solo                  ,Athlete,30,24.4998,0.20675023945248716,4.0,True,False
13,Percentage Era (S3-S27),10,Rob Kardashian             ,Reality Star,24,28.333199999999998,0.33530572925789,1.0,True,False
13,Percentage Era (S3-S27),10,J.R. Martinez              ,Actor/Actress,28,28.1665,0.33333293885414844,2.0,True,False
13,Percentage Era (S3-S27),10,Ricki Lake                 ,Actor/Actress,42,27.999899999999997,0.33136133188796163,3.0,False,True
14,Percentage Era (S3-S27),1,Jaleel White               ,Actor/Actress,35,26.0,0.0962962962962963,1.0,False,False
14,Percentage Era (S3-S27),1,Katherine Jenkins          ,Musician,31,26.0,0.0962962962962963,1.0,False,False
14,Percentage Era (S3-S27),1,William Levy               ,Actor/Actress,31,24.0,0.08888888888888889,3.0,False,True
14,Percentage Era (S3-S27),1,Jack Wagner                ,Actor/Actress,52,23.0,0.08518518518518518,4.0,False,False
14,Percentage Era (S3-S27),1,Sherri Sheperd             ,Actor/Actress,44,23.0,0.08518518518518518,4.0,False,False
14,Percentage Era (S3-S27),1,Roshon Fegan               ,Actor/Actress,20,23.0,0.08518518518518518,4.0,False,False
14,Percentage Era (S3-S27),1,Gladys Knight              ,Musician,67,23.0,0.08518518518518518,4.0,False,False
14,Percentage Era (S3-S27),1,Donald Driver              ,Athlete,37,21.0,0.07777777777777778,8.0,False,False
14,Percentage Era (S3-S27),1,Maria Menounos             ,Reality Star,33,21.0,0.07777777777777778,8.0,False,False
14,Percentage Era (S3-S27),1,Melissa Gilbert            ,Actor/Actress,47,20.0,0.07407407407407407,10.0,False,False
14,Percentage Era (S3-S27),1,Martina Navratilova        ,Athlete,55,20.0,0.07407407407407407,10.0,False,False
14,Percentage Era (S3-S27),1,Gavin DeGraw               ,Musician,35,20.0,0.07407407407407407,10.0,False,False
14,Percentage Era (S3-S27),2,Roshon Fegan               ,Actor/Actress,20,26.0,0.09665427509293681,1.0,False,False
14,Percentage Era (S3-S27),2,Katherine Jenkins          ,Musician,31,26.0,0.09665427509293681,1.0,False,False
14,Percentage Era (S3-S27),2,William Levy               ,Actor/Actress,31,25.0,0.09293680297397769,3.0,False,True
14,Percentage Era (S3-S27),2,Maria Menounos             ,Reality Star,33,25.0,0.09293680297397769,3.0,False,False
14,Percentage Era (S3-S27),2,Donald Driver              ,Athlete,37,24.0,0.08921933085501858,5.0,False,False
14,Percentage Era (S3-S27),2,Sherri Sheperd             ,Actor/Actress,44,23.0,0.08550185873605948,6.0,False,False
14,Percentage Era (S3-S27),2,Jaleel White               ,Actor/Actress,35,22.0,0.08178438661710037,7.0,False,False
14,Percentage Era (S3-S27),2,Jack Wagner                ,Actor/Actress,52,21.0,0.07806691449814127,8.0,False,False
14,Percentage Era (S3-S27),2,Gavin DeGraw               ,Musician,35,21.0,0.07806691449814127,8.0,False,False
14,Percentage Era (S3-S27),2,Melissa Gilbert            ,Actor/Actress,47,20.0,0.07434944237918216,10.0,False,False
14,Percentage Era (S3-S27),2,Gladys Knight              ,Musician,67,19.0,0.07063197026022305,11.0,False,False
14,Percentage Era (S3-S27),2,Martina Navratilova        ,Athlete,55,17.0,0.06319702602230483,12.0,True,False
14,Percentage Era (S3-S27),3,Katherine Jenkins          ,Musician,31,29.0,0.10357142857142858,1.0,False,False
14,Percentage Era (S3-S27),3,William Levy               ,Actor/Actress,31,28.0,0.1,2.0,False,True
14,Percentage Era (S3-S27),3,Maria Menounos             ,Reality Star,33,27.0,0.09642857142857143,3.0,False,False
14,Percentage Era (S3-S27),3,Donald Driver              ,Athlete,37,26.0,0.09285714285714286,4.0,False,False
14,Percentage Era (S3-S27),3,Jaleel White               ,Actor/Actress,35,25.0,0.08928571428571429,5.0,False,False
14,Percentage Era (S3-S27),3,Roshon Fegan               ,Actor/Actress,20,25.0,0.08928571428571429,5.0,False,False
14,Percentage Era (S3-S27),3,Jack Wagner                ,Actor/Actress,52,24.0,0.08571428571428572,7.0,True,False
14,Percentage Era (S3-S27),3,Sherri Sheperd             ,Actor/Actress,44,24.0,0.08571428571428572,7.0,False,False
14,Percentage Era (S3-S27),3,Melissa Gilbert            ,Actor/Actress,47,24.0,0.08571428571428572,7.0,False,False
14,Percentage Era (S3-S27),3,Gavin DeGraw               ,Musician,35,24.0,0.08571428571428572,7.0,False,False
14,Percentage Era (S3-S27),3,Gladys Knight              ,Musician,67,24.0,0.08571428571428572,7.0,False,False
14,Percentage Era (S3-S27),4,Donald Driver              ,Athlete,37,27.0,0.11587982832618025,1.0,False,False
14,Percentage Era (S3-S27),4,Roshon Fegan               ,Actor/Actress,20,26.0,0.11158798283261803,2.0,False,False
14,Percentage Era (S3-S27),4,Maria Menounos             ,Reality Star,33,26.0,0.11158798283261803,2.0,False,False
14,Percentage Era (S3-S27),4,Katherine Jenkins          ,Musician,31,24.0,0.10300429184549356,4.0,False,False
14,Percentage Era (S3-S27),4,Gavin DeGraw               ,Musician,35,23.0,0.09871244635193133,5.0,False,False
14,Percentage Era (S3-S27),4,William Levy               ,Actor/Actress,31,22.0,0.0944206008583691,6.0,False,True
14,Percentage Era (S3-S27),4,Jaleel White               ,Actor/Actress,35,22.0,0.0944206008583691,6.0,False,False
14,Percentage Era (S3-S27),4,Melissa Gilbert            ,Actor/Actress,47,22.0,0.0944206008583691,6.0,False,False
14,Percentage Era (S3-S27),4,Sherri Sheperd             ,Actor/Actress,44,21.0,0.09012875536480687,9.0,True,False
14,Percentage Era (S3-S27),4,Gladys Knight              ,Musician,67,20.0,0.08583690987124463,10.0,False,False
14,Percentage Era (S3-S27),5,William Levy               ,Actor/Actress,31,29.0,0.12946428571428573,1.0,False,True
14,Percentage Era (S3-S27),5,Katherine Jenkins          ,Musician,31,29.0,0.12946428571428573,1.0,False,False
14,Percentage Era (S3-S27),5,Donald Driver              ,Athlete,37,27.0,0.12053571428571429,3.0,False,False
14,Percentage Era (S3-S27),5,Maria Menounos             ,Reality Star,33,27.0,0.12053571428571429,3.0,False,False
14,Percentage Era (S3-S27),5,Roshon Fegan               ,Actor/Actress,20,26.0,0.11607142857142858,5.0,False,False
14,Percentage Era (S3-S27),5,Jaleel White               ,Actor/Actress,35,24.0,0.10714285714285714,6.0,False,False
14,Percentage Era (S3-S27),5,Gladys Knight              ,Musician,67,22.0,0.09821428571428571,7.0,False,False
14,Percentage Era (S3-S27),5,Melissa Gilbert            ,Actor/Actress,47,21.0,0.09375,8.0,False,False
14,Percentage Era (S3-S27),5,Gavin DeGraw               ,Musician,35,19.0,0.08482142857142858,9.0,True,False
14,Percentage Era (S3-S27),6,Katherine Jenkins          ,Musician,31,38.9999,0.151162813232439,1.0,False,False
14,Percentage Era (S3-S27),6,Jaleel White               ,Actor/Actress,35,36.9998,0.14341046661754508,2.0,False,False
14,Percentage Era (S3-S27),6,William Levy               ,Actor/Actress,31,36.0,0.13953526230497523,3.0,False,True
14,Percentage Era (S3-S27),6,Donald Driver              ,Athlete,37,33.9999,0.13178291569008133,4.0,False,False
14,Percentage Era (S3-S27),6,Melissa Gilbert            ,Actor/Actress,47,30.0,0.11627938525414604,5.0,False,False
14,Percentage Era (S3-S27),6,Maria Menounos             ,Reality Star,33,29.999899999999997,0.11627899765619518,6.0,False,False
14,Percentage Era (S3-S27),6,Roshon Fegan               ,Actor/Actress,20,27.9998,0.10852665104130127,7.0,False,False
14,Percentage Era (S3-S27),6,Gladys Knight              ,Musician,67,24.0,0.09302350820331683,8.0,True,False
14,Percentage Era (S3-S27),7,Maria Menounos             ,Reality Star,33,28.5,0.1553133514986376,1.0,False,False
14,Percentage Era (S3-S27),7,Katherine Jenkins          ,Musician,31,27.0,0.14713896457765668,2.0,False,False
14,Percentage Era (S3-S27),7,William Levy               ,Actor/Actress,31,26.5,0.1444141689373297,3.0,False,True
14,Percentage Era (S3-S27),7,Donald Driver              ,Athlete,37,26.5,0.1444141689373297,3.0,False,False
14,Percentage Era (S3-S27),7,Roshon Fegan               ,Actor/Actress,20,26.0,0.14168937329700274,5.0,False,False
14,Percentage Era (S3-S27),7,Jaleel White               ,Actor/Actress,35,25.5,0.13896457765667575,6.0,True,False
14,Percentage Era (S3-S27),7,Melissa Gilbert            ,Actor/Actress,47,23.5,0.12806539509536785,7.0,False,False
14,Percentage Era (S3-S27),8,William Levy               ,Actor/Actress,31,28.5,0.1743119266055046,1.0,False,True
14,Percentage Era (S3-S27),8,Roshon Fegan               ,Actor/Actress,20,28.0,0.1712538226299694,2.0,True,False
14,Percentage Era (S3-S27),8,Donald Driver              ,Athlete,37,27.5,0.16819571865443425,3.0,False,False
14,Percentage Era (S3-S27),8,Katherine Jenkins          ,Musician,31,27.5,0.16819571865443425,3.0,False,False
14,Percentage Era (S3-S27),8,Maria Menounos             ,Reality Star,33,26.5,0.1620795107033639,5.0,False,False
14,Percentage Era (S3-S27),8,Melissa Gilbert            ,Actor/Actress,47,25.5,0.1559633027522936,6.0,True,False
14,Percentage Era (S3-S27),9,Maria Menounos             ,Reality Star,33,29.5,0.2565217391304348,1.0,True,False
14,Percentage Era (S3-S27),9,William Levy               ,Actor/Actress,31,29.0,0.25217391304347825,2.0,False,True
14,Percentage Era (S3-S27),9,Donald Driver              ,Athlete,37,28.5,0.24782608695652175,3.0,False,False
14,Percentage Era (S3-S27),9,Katherine Jenkins          ,Musician,31,28.0,0.24347826086956523,4.0,False,False
14,Percentage Era (S3-S27),10,Katherine Jenkins          ,Musician,31,30.0,0.3358213967483533,1.0,True,False
14,Percentage Era (S3-S27),10,William Levy               ,Actor/Actress,31,29.666600000000003,0.33208930162582334,2.0,False,True
14,Percentage Era (S3-S27),10,Donald Driver              ,Athlete,37,29.666600000000003,0.33208930162582334,2.0,True,False
15,Percentage Era (S3-S27),1,Emmitt Smith               ,Athlete,43,24.5,0.08860759493670886,1.0,False,False
15,Percentage Era (S3-S27),1,Gilles Marini              ,Actor/Actress,36,24.0,0.0867992766726944,2.0,False,False
15,Percentage Era (S3-S27),1,Sabrina Bryan              ,Actor/Actress,28,22.5,0.081374321880651,3.0,False,False
15,Percentage Era (S3-S27),1,Apolo Anton Ohno           ,Athlete,30,22.0,0.07956600361663653,4.0,False,False
15,Percentage Era (S3-S27),1,Shawn Johnson              ,Athlete,20,22.0,0.07956600361663653,4.0,False,False
15,Percentage Era (S3-S27),1,Kelly Monaco               ,Actor/Actress,36,21.5,0.07775768535262206,6.0,False,True
15,Percentage Era (S3-S27),1,Helio Castroneves          ,Other,37,21.5,0.07775768535262206,6.0,False,False
15,Percentage Era (S3-S27),1,Drew Lachey                ,Musician,36,21.5,0.07775768535262206,6.0,False,False
15,Percentage Era (S3-S27),1,Melissa Rycroft            ,Reality Star,29,21.0,0.0759493670886076,9.0,False,False
15,Percentage Era (S3-S27),1,Joey Fatone                ,Musician,35,20.5,0.07414104882459313,10.0,False,False
15,Percentage Era (S3-S27),1,Bristol Palin              ,Reality Star,21,19.5,0.0705244122965642,11.0,False,False
15,Percentage Era (S3-S27),1,Kirstie Alley              ,Actor/Actress,61,19.0,0.06871609403254973,12.0,False,False
15,Percentage Era (S3-S27),1,Pamela Anderson            ,Other,45,17.0,0.06148282097649186,13.0,True,False
15,Percentage Era (S3-S27),2,Sabrina Bryan              ,Actor/Actress,28,26.0,0.09420289855072464,1.0,False,False
15,Percentage Era (S3-S27),2,Gilles Marini              ,Actor/Actress,36,25.5,0.09239130434782608,2.0,False,False
15,Percentage Era (S3-S27),2,Shawn Johnson              ,Athlete,20,25.0,0.09057971014492754,3.0,False,False
15,Percentage Era (S3-S27),2,Apolo Anton Ohno           ,Athlete,30,24.5,0.08876811594202899,4.0,False,False
15,Percentage Era (S3-S27),2,Melissa Rycroft            ,Reality Star,29,23.5,0.08514492753623189,5.0,False,False
15,Percentage Era (S3-S27),2,Helio Castroneves          ,Other,37,23.0,0.08333333333333333,6.0,False,False
